"Name","religion_id","birth_year","death_year","gender_id","data_source_id"
William Vesalius Pettigrew,NA,NA,NA,1,1
William Wadden Turner,NA,"1,810","1,859",1,1
William Wardrop Shaw,NA,"1,816","1,895",1,1
William White La Barte,NA,"1,824","1,904",1,1
William Whitear,NA,"1,807","1,891",1,1
William Wilson,1,"1,785","1,868",1,1
William Wilson Hunter,NA,"1,840","1,900",1,1
William Winwood Reade,NA,"1,838","1,875",1,1
William Wolston,NA,NA,NA,,3
William Woods,1,NA,NA,,3
William Wray,NA,"1,830","1,871",1,1
"William, Jun Theobald",NA,"1,829","1,908",1,1
Wilson Burgess,1,NA,NA,,3
Wilson Lloyd,1,NA,NA,,3
Woolhope Naturalists Field Club,,,,,
Worcestershire Archaeological Society,,,,,
"Worcestershire, Severn Valley, Warwickshire and Naturalists' Field Club",,,,,
Worthington George Smith,NA,"1,835","1,917",1,1
Wyndham Club,,,,,
X Club,,,,,
Yemen,,,,,
York Philosphical Society,,,,,
Yorkshire Geological and Polytechnic Society,,,,,
Yugoslavia,,,,,
Z C Pearson,NA,NA,NA,,3
Zetetical Society,,,,,
Zoological Society,,,,,
academic,,,,,
administrative,,,,,
anatomist,,,,,
anthropologist,,,,,
antiquarian,,,,,
archaeologist,,,,,
architect,,,,,
archivist,,,,,
aristocracy,,,,,
armed services,,,,,
artist,,,,,
astrologer,,,,,
astronomer,,,,,
banker,,,,,
biologist,,,,,
book seller,,,,,
botanist,,,,,
business,,,,,
chartered accountant,,,,,
chemist,,,,,
church,,,,,
civil engineer,,,,,
civil service,,,,,
clockmaker,,,,,
collector,,,,,
country,,,,,
de Koninck,NA,"1,809","1,887",1,1
diplomacy,,,,,
economist,,,,,
editor,,,,,
educator,,,,,
egyptologist,,,,,
engineer,,,,,
entomologist,,,,,
ethnographer,,,,,
ethnologist,,,,,
explorer,,,,,
farmer,,,,,
geographer,,,,,
geologist,,,,,
geomorphologist,,,,,
goldsmith,,,,,
herpetologist,,,,,
historian,,,,,
inventor,,,,,
ironmaker,,,,,
journalist,,,,,
landowner,,,,,
legal,,,,,
lexicographer,,,,,
librarian,,,,,
linguist,,,,,
literary,,,,,
map maker,,,,,
mathematician,,,,,
medallist,,,,,
medical,,,,,
merchant,,,,,
metallurgist,,,,,
meteorologist,,,,,
mineralogist,,,,,
mining engineer,,,,,
museum work,,,,,
music,,,,,
mycologist,,,,,
naturalist,,,,,
oceanographer,,,,,
orientalist,,,,,
ornithologist,,,,,
palaeoethnologist,,,,,
palaeontologist,,,,,
paleoanthropologist,,,,,
philanthropist,,,,,
philologist,,,,,
philosopher,,,,,
photographer,,,,,
phrenologist,,,,,
plant collector,,,,,
poet,,,,,
police,,,,,
political,,,,,
prehistorian,,,,,
printer,,,,,
private means,,,,,
psychiatrist,,,,,
publisher,,,,,
scientist,,,,,
sociologist,,,,,
statistion,,,,,
translator,,,,,
traveller,,,,,
veterinary surgeon,,,,,
von Hochstetter,NA,"1,829","1,884",1,1
von Wittich,NA,"1,826","1,897",1,1
x Adams,NA,NA,NA,,3
x Agar,NA,NA,NA,,3
x Andrews,NA,NA,NA,1,1
x Antrim,NA,"1,851","1,918",1,1
x Ap Forstell,NA,NA,NA,,3
x Apelez,NA,NA,NA,,3
x Barclay,NA,NA,NA,,3
x Beaumont,NA,NA,NA,,3
x Beechey,NA,"1,796","1,856",1,1
x Best,NA,NA,NA,1,1
x Bevan,NA,NA,NA,,3
x Biffin,1,NA,NA,,3
x Blumenbach,NA,NA,NA,,3
x Boehmer,NA,NA,NA,,3
x Booth,NA,NA,NA,,3
x Bott,NA,NA,NA,,3
x Boucher de Crevecoeur de Perthes,NA,"1,788","1,868",1,1
x Boudin,NA,"1,806","1,867",1,1
x Bourien,NA,NA,NA,1,1
x Bousfield,NA,NA,NA,,3
x Brady,NA,NA,NA,,3
x Brightwell,NA,NA,NA,,3
x Brougham,NA,"1,778","1,868",1,1
x Brouwer,NA,NA,NA,,3
x Brown-Sequard,NA,"1,817","1,894",1,1
x Bunsen,NA,"1,791","1,860",1,1
x Burder,NA,NA,NA,,3
x Burgess,NA,NA,NA,,3
x Buxton,NA,NA,NA,,3
x Channing,NA,NA,NA,,3
x Charleton,1,NA,NA,,3
x Clarendon,NA,"1,800","1,870",1,1
x Clark,NA,NA,NA,1,1
x Clark (2),NA,NA,NA,,3
x Collett,NA,NA,NA,,3
x Collier,1,NA,NA,1,1
x Colonsay,NA,"1,793","1,874",1,1
x Corbett,NA,NA,NA,,3
x Corder,NA,NA,NA,,3
x Cuff,NA,NA,NA,,3
x Daa,NA,"1,809","1,877",1,1
x David,NA,NA,NA,,3
x Davies,NA,NA,NA,,3
x De Gerando,NA,NA,NA,,3
x Derby (formerly Stanley),NA,"1,841","1,908",1,1
x Devonshire,NA,"1,808","1,891",1,1
x Diezmann,NA,NA,NA,1,1
x Donnell,NA,NA,NA,1,1
x Doubleday,NA,NA,NA,,3
x Downing,NA,NA,NA,,3
x Dublin,NA,"1,787","1,863",1,1
x Dumon,NA,NA,NA,1,1
x Dunraven & Mountearl,NA,"1,812","1,871",1,1
x Edmonds,NA,NA,NA,,3
x Edwards,NA,NA,NA,,3
x Egypt,NA,"1,822","1,863",1,1
x Eliot,NA,NA,NA,1,1
x Euclide,NA,NA,NA,1,1
x Evans,NA,NA,NA,,3
x Farquharson,NA,NA,NA,1,1
x Flashman,NA,NA,NA,,3
x Foville,NA,NA,NA,,3
x Fox,1,NA,NA,,3
x Foxville,NA,NA,NA,,3
x Freme,NA,NA,NA,1,1
x Fryer,NA,NA,NA,,3
x Gawler,NA,"1,795","1,869",1,1
x Georgei,NA,NA,NA,1,1
x Giraldes,NA,"1,808","1,875",1,1
x Glasse,NA,NA,NA,1,1
x Gobineau,NA,"1,816","1,882",1,1
x Granville,NA,"1,833","1,900",1,1
x Gribble,NA,"1,807","1,878",1,1
x Haddison,NA,NA,NA,,3
x Hadfield,1,NA,NA,,3
x Hagger,NA,NA,NA,,3
x Halliday,NA,NA,NA,,3
x Hannington,NA,NA,NA,,3
x Hannom,NA,NA,NA,,3
x Harmer,NA,NA,NA,,3
x Harrison,NA,NA,NA,,3
x Hayden,NA,NA,NA,,3
x Hildebrand,NA,"1,838","1,925",1,1
x Hincks,NA,"1,794","1,871",1,1
x Hitchman,NA,"1,805","1,867",1,1
"x Hoeven, Van der",NA,"1,801","1,868",1,1
x Hogendorp,NA,NA,NA,,3
x Holmberg,NA,"1,818","1,864",1,1
x Hood,NA,NA,NA,,3
x Houghton,NA,"1,809","1,885",1,1
x Humboldt,NA,NA,NA,,3
x Humphrey,NA,NA,NA,,3
x Isenburg,NA,NA,NA,1,1
x Jagor,NA,"1,816","1,900",1,1
x Jaubert,NA,NA,NA,,3
x Johnson,NA,NA,NA,,3
x Johore,NA,"1,833","1,895",1,1
x Julius,NA,NA,NA,,3
x Kalmus,NA,NA,NA,1,1
x Kaup,NA,"1,803","1,873",1,1
x Kerr,NA,NA,NA,,3
x Kidd,NA,NA,NA,,3
x Koren,NA,NA,NA,1,1
x Layland,NA,NA,NA,1,1
x Le Bret,NA,NA,NA,1,1
x Lefroy,NA,"1,817","1,890",1,1
x Leitch,1,NA,NA,,3
x Lelorrain,NA,NA,NA,1,1
x Letchworth,NA,NA,NA,,3
x Library of the Corporation of London,NA,NA,NA,2,1
x Lichtenstein,NA,NA,NA,,3
x Literary and Philosophical Society,NA,NA,NA,2,1
x Londesborough,NA,"1,834","1,900",1,1
x Lovewell,NA,NA,NA,1,1
x Lucas,NA,NA,NA,,3
x Luden,NA,NA,NA,,3
x Maconochie,NA,NA,NA,,3
x Mallet,NA,NA,NA,,3
x Marsden,NA,NA,NA,,3
x Marshale,NA,NA,NA,1,1
x Martin,NA,NA,NA,,3
x Martin-Magron,NA,"1,810","1,872",1,1
x McLachlan,NA,NA,NA,,3
x McNay,NA,NA,NA,,3
x Metcalf,NA,NA,NA,,3
x Meyer,NA,NA,NA,,3
x Milton,NA,"1,839","1,877",1,1
x Mittermaier,NA,NA,NA,,3
x Moon,NA,NA,NA,1,1
x Moorsom,NA,NA,NA,,3
x Morgan,NA,NA,NA,,3
x Munro,NA,NA,NA,1,1
x Orchard,NA,NA,NA,,3
x Orioli,NA,NA,NA,,3
x Philip,NA,NA,NA,,3
x Phillips,NA,NA,NA,,3
x Poeppig,NA,NA,NA,,3
x Pollard,NA,NA,NA,,3
x Post,NA,NA,NA,,3
x Poulter,NA,NA,NA,,3
x Priestman,NA,NA,NA,,3
x Riach,NA,NA,NA,,3
x Richards,NA,NA,NA,1,1
x Rickman,NA,NA,NA,,3
"x Ripon, De Grey and",NA,"1,827","1,909",1,1
x Ritchie,NA,NA,NA,,3
x Robson,NA,NA,NA,,3
x Roger,NA,NA,NA,,3
x Rosehill,NA,"1,843","1,891",1,1
x Roth,NA,NA,NA,1,1
x Rutimeyer,NA,"1,825","1,895",1,1
x Saunders,NA,NA,NA,,3
x Schlosser,NA,NA,NA,,3
x Scoon,NA,NA,NA,,3
x Sharples,NA,NA,NA,,3
x Sheffield,NA,"1,832","1,909",1,1
x Skardon,NA,NA,NA,1,1
x Smith,NA,NA,NA,,3
x Sperling,NA,NA,NA,,3
x Stafford,NA,NA,NA,,3
x Steininger,NA,NA,NA,,3
x Stephens,NA,NA,NA,,3
x Stevens,NA,NA,NA,,3
x Stone,NA,NA,NA,,3
x Stow,NA,NA,NA,,3
x Strangford,NA,"1,826","1,869",1,1
x Stroud,NA,NA,NA,,3
x Stuart,NA,NA,NA,1,1
x Sturges,NA,NA,NA,,3
x Tasmania,NA,"1,803","1,879",1,1
x Thatcher,NA,NA,NA,,3
x Thompson,NA,NA,NA,,3
x Thompson Mrs,NA,NA,NA,,3
x Tiedeman,NA,NA,NA,,3
x Tinsley,NA,NA,NA,1,1
x Tonna,NA,"1,812","1,857",1,1
x Tumangung of Jehore,NA,NA,NA,1,1
x Tyler,NA,NA,NA,,3
x University Library,NA,NA,NA,2,1
x Upcher,NA,NA,NA,,3
x Vanderkamp,NA,NA,NA,,3
x Wagstaff,NA,NA,NA,1,1
x Wainwright,NA,NA,NA,,3
x Walker,NA,NA,NA,,3
x Waring,NA,NA,NA,,3
x Weaver,NA,NA,NA,,3
x White,NA,NA,NA,1,1
x Whiting,NA,NA,NA,,3
x Wienecke,NA,NA,NA,1,1
x Wills,NA,NA,NA,,3
x Wiseman,NA,NA,NA,,3
x Wright,NA,NA,NA,,3
x Wright (2),NA,NA,NA,,3
x Zohrab,NA,NA,NA,1,1
zoologist,,,,,
